,label,path
97,2,../chaoyang-data/train/535940-IMG020x019-2.JPG
3727,1,../chaoyang-data/train/543645_1-IMG023x010-1.JPG
3837,3,../chaoyang-data/train/543645_2-IMG014x009-3.JPG
3338,2,../chaoyang-data/train/542441-IMG022x019-2.JPG
711,1,../chaoyang-data/train/536706_2-IMG010x011-1.JPG
433,1,../chaoyang-data/train/535957-IMG014x008-1.JPG
755,0,../chaoyang-data/train/536707_1-IMG011x010-0.JPG
2149,3,../chaoyang-data/train/538880-3-IMG032x026-3.JPG
3223,2,../chaoyang-data/train/541831-IMG028x025-2.JPG
1739,1,../chaoyang-data/train/538879-1-IMG038x025-1.JPG
2264,0,../chaoyang-data/train/538899-IMG009x013-0.JPG
101,2,../chaoyang-data/train/535940-IMG020x024-2.JPG
3695,2,../chaoyang-data/train/543645_1-IMG014x029-2.JPG
1097,0,../chaoyang-data/train/537690_1-IMG014x009-0.JPG
2027,1,../chaoyang-data/train/538880-3-IMG023x005-1.JPG
3206,1,../chaoyang-data/train/541831-IMG024x010-1.JPG
2274,0,../chaoyang-data/train/538899-IMG011x015-0.JPG
552,3,../chaoyang-data/train/535990_2-IMG011x027-3.JPG
3899,2,../chaoyang-data/train/543645_4-IMG009x005-2.JPG
1044,0,../chaoyang-data/train/537501-IMG010x014-0.JPG
3336,2,../chaoyang-data/train/542441-IMG022x009-2.JPG
3668,2,../chaoyang-data/train/543645_1-IMG012x033-2.JPG
3018,2,../chaoyang-data/train/541311_1-IMG035x021-2.JPG
270,0,../chaoyang-data/train/535953-IMG013x011-0.JPG
2727,0,../chaoyang-data/train/539972_2-IMG018x039-0.JPG
1647,1,../chaoyang-data/train/538850-IMG012x038-1.JPG
3381,2,../chaoyang-data/train/543086_1-IMG004x028-2.JPG
2838,2,../chaoyang-data/train/540293_1-IMG016x014-2.JPG
2404,0,../chaoyang-data/train/539085_2-IMG025x018-0.JPG
649,0,../chaoyang-data/train/536706_1-IMG008x013-0.JPG
2432,2,../chaoyang-data/train/539085_2-IMG036x010-2.JPG
1258,0,../chaoyang-data/train/537723-IMG011x004-0.JPG
2008,1,../chaoyang-data/train/538880-3-IMG021x051-1.JPG
1689,3,../chaoyang-data/train/538879-1-IMG021x028-3.JPG
3121,1,../chaoyang-data/train/541500-IMG021x022-1.JPG
1275,0,../chaoyang-data/train/537839_2-IMG010x014-0.JPG
3701,2,../chaoyang-data/train/543645_1-IMG015x021-2.JPG
2046,3,../chaoyang-data/train/538880-3-IMG024x038-3.JPG
907,1,../chaoyang-data/train/536709_1-IMG016x013-1.JPG
1969,3,../chaoyang-data/train/538880-3-IMG019x010-3.JPG
3728,2,../chaoyang-data/train/543645_1-IMG024x007-2.JPG
1154,0,../chaoyang-data/train/537700-IMG009x006-0.JPG
1768,3,../chaoyang-data/train/538879-2-IMG020x005-3.JPG
2045,3,../chaoyang-data/train/538880-3-IMG024x031-3.JPG
577,3,../chaoyang-data/train/535990_2-IMG017x022-3.JPG
3234,1,../chaoyang-data/train/541831-IMG031x012-1.JPG
2035,3,../chaoyang-data/train/538880-3-IMG023x020-3.JPG
3796,2,../chaoyang-data/train/543645_1-IMG040x020-2.JPG
1849,1,../chaoyang-data/train/538880-3-IMG011x017-1.JPG
2561,2,../chaoyang-data/train/539668_1-IMG015x023-2.JPG
1908,1,../chaoyang-data/train/538880-3-IMG014x048-1.JPG
512,3,../chaoyang-data/train/535988-IMG010x011-3.JPG
3657,2,../chaoyang-data/train/543645_1-IMG012x021-2.JPG
2281,0,../chaoyang-data/train/538899-IMG013x011-0.JPG
778,1,../chaoyang-data/train/536707_2-IMG007x010-1.JPG
2690,0,../chaoyang-data/train/539972_2-IMG012x039-0.JPG
3865,3,../chaoyang-data/train/543645_3-IMG009x016-3.JPG
4010,2,../chaoyang-data/train/543716-IMG015x018-2.JPG
2759,2,../chaoyang-data/train/539972_2-IMG030x015-2.JPG
2937,2,../chaoyang-data/train/540293_2-IMG012x007-2.JPG
158,2,../chaoyang-data/train/535940-IMG026x029-2.JPG
2229,0,../chaoyang-data/train/538897_2-IMG009x011-0.JPG
3558,1,../chaoyang-data/train/543358_2-IMG012x006-1.JPG
1356,0,../chaoyang-data/train/538377-IMG023x011-0.JPG
1733,3,../chaoyang-data/train/538879-1-IMG037x024-3.JPG
1445,0,../chaoyang-data/train/538842_1-IMG017x011-0.JPG
1214,0,../chaoyang-data/train/537704-IMG021x009-0.JPG
228,0,../chaoyang-data/train/535943_2-IMG011x015-0.JPG
1064,0,../chaoyang-data/train/537688_1-IMG005x005-0.JPG
3350,2,../chaoyang-data/train/542441-IMG025x014-2.JPG
3301,1,../chaoyang-data/train/542441-IMG015x029-1.JPG
3116,2,../chaoyang-data/train/541500-IMG020x009-2.JPG
1404,1,../chaoyang-data/train/538721-IMG012x012-1.JPG
2164,3,../chaoyang-data/train/538880-3-IMG034x054-3.JPG
928,0,../chaoyang-data/train/536709_1-IMG018x011-0.JPG
2784,2,../chaoyang-data/train/539973_2-IMG009x007-2.JPG
596,0,../chaoyang-data/train/535997_1-IMG012x006-0.JPG
4001,2,../chaoyang-data/train/543716-IMG014x012-2.JPG
2506,2,../chaoyang-data/train/539668_1-IMG009x013-2.JPG
1766,3,../chaoyang-data/train/538879-2-IMG015x013-3.JPG
89,0,../chaoyang-data/train/535940-IMG019x006-0.JPG
1215,0,../chaoyang-data/train/537704-IMG022x006-0.JPG
3497,2,../chaoyang-data/train/543358_1-IMG008x015-2.JPG
84,2,../chaoyang-data/train/535940-IMG018x013-2.JPG
782,3,../chaoyang-data/train/536707_2-IMG011x007-3.JPG
1902,1,../chaoyang-data/train/538880-3-IMG014x017-1.JPG
3768,2,../chaoyang-data/train/543645_1-IMG036x022-2.JPG
2440,1,../chaoyang-data/train/539362-IMG007x003-1.JPG
1386,0,../chaoyang-data/train/538721-IMG007x004-0.JPG
463,0,../chaoyang-data/train/535960-IMG006x008-0.JPG
1224,0,../chaoyang-data/train/537705-IMG005x004-0.JPG
2638,2,../chaoyang-data/train/539668_1-IMG025x016-2.JPG
2407,0,../chaoyang-data/train/539085_2-IMG026x020-0.JPG
1483,1,../chaoyang-data/train/538844-1-IMG007x047-1.JPG
207,0,../chaoyang-data/train/535943_1-IMG007x010-0.JPG
3332,2,../chaoyang-data/train/542441-IMG021x020-2.JPG
2101,1,../chaoyang-data/train/538880-3-IMG028x023-1.JPG
2158,3,../chaoyang-data/train/538880-3-IMG033x057-3.JPG
3334,2,../chaoyang-data/train/542441-IMG021x022-2.JPG
69,2,../chaoyang-data/train/535940-IMG016x009-2.JPG
14,2,../chaoyang-data/train/535940-IMG009x024-2.JPG
1802,1,../chaoyang-data/train/538880-3-IMG005x030-1.JPG
30,2,../chaoyang-data/train/535940-IMG012x013-2.JPG
1621,1,../chaoyang-data/train/538849-2-IMG004x004-1.JPG
672,1,../chaoyang-data/train/536706_1-IMG010x016-1.JPG
3075,2,../chaoyang-data/train/541500-IMG012x009-2.JPG
818,0,../chaoyang-data/train/536709_1-IMG007x011-0.JPG
80,2,../chaoyang-data/train/535940-IMG017x020-2.JPG
3277,1,../chaoyang-data/train/542441-IMG009x025-1.JPG
2047,3,../chaoyang-data/train/538880-3-IMG024x052-3.JPG
3394,2,../chaoyang-data/train/543086_1-IMG007x024-2.JPG
2347,2,../chaoyang-data/train/539085_2-IMG006x015-2.JPG
1383,1,../chaoyang-data/train/538721-IMG005x007-1.JPG
3888,2,../chaoyang-data/train/543645_4-IMG007x008-2.JPG
1374,1,../chaoyang-data/train/538708-IMG011x083-1.JPG
3806,2,../chaoyang-data/train/543645_1-IMG041x024-2.JPG
3187,3,../chaoyang-data/train/541831-IMG020x025-3.JPG
129,2,../chaoyang-data/train/535940-IMG023x029-2.JPG
3060,2,../chaoyang-data/train/541311_3-IMG023x018-2.JPG
2357,2,../chaoyang-data/train/539085_2-IMG012x004-2.JPG
2720,0,../chaoyang-data/train/539972_2-IMG017x039-0.JPG
2659,1,../chaoyang-data/train/539972_1-IMG010x013-1.JPG
2113,1,../chaoyang-data/train/538880-3-IMG029x006-1.JPG
3466,2,../chaoyang-data/train/543086_1-IMG026x019-2.JPG
3364,2,../chaoyang-data/train/542441-IMG033x006-2.JPG
2400,2,../chaoyang-data/train/539085_2-IMG021x007-2.JPG
2780,2,../chaoyang-data/train/539973_2-IMG008x016-2.JPG
3694,2,../chaoyang-data/train/543645_1-IMG014x028-2.JPG
2739,2,../chaoyang-data/train/539972_2-IMG022x015-2.JPG
709,1,../chaoyang-data/train/536706_2-IMG010x009-1.JPG
1084,0,../chaoyang-data/train/537688_4-IMG005x007-0.JPG
1600,0,../chaoyang-data/train/538849-1-IMG007x013-0.JPG
454,0,../chaoyang-data/train/535958-IMG013x016-0.JPG
2452,0,../chaoyang-data/train/539364-IMG004x003-0.JPG
551,3,../chaoyang-data/train/535990_2-IMG011x024-3.JPG
3416,2,../chaoyang-data/train/543086_1-IMG012x011-2.JPG
784,0,../chaoyang-data/train/536707_2-IMG011x010-0.JPG
1448,2,../chaoyang-data/train/538842_2-IMG004x007-2.JPG
961,0,../chaoyang-data/train/536719-IMG006x005-0.JPG
1646,1,../chaoyang-data/train/538850-IMG012x036-1.JPG
1199,0,../chaoyang-data/train/537702-IMG011x014-0.JPG
2012,3,../chaoyang-data/train/538880-3-IMG021x057-3.JPG
3227,2,../chaoyang-data/train/541831-IMG029x020-2.JPG
569,3,../chaoyang-data/train/535990_2-IMG015x026-3.JPG
3605,2,../chaoyang-data/train/543358_3-IMG015x019-2.JPG
3629,2,../chaoyang-data/train/543645_1-IMG009x027-2.JPG
3556,1,../chaoyang-data/train/543358_2-IMG011x008-1.JPG
2303,3,../chaoyang-data/train/538899-IMG021x008-3.JPG
1025,0,../chaoyang-data/train/537501-IMG007x014-0.JPG
953,1,../chaoyang-data/train/536709_2-IMG010x013-1.JPG
192,0,../chaoyang-data/train/535943_1-IMG006x007-0.JPG
2984,2,../chaoyang-data/train/540293_3-IMG015x026-2.JPG
25,2,../chaoyang-data/train/535940-IMG011x024-2.JPG
1294,3,../chaoyang-data/train/537839_3-IMG013x015-3.JPG
1003,0,../chaoyang-data/train/537500-IMG006x004-0.JPG
2189,3,../chaoyang-data/train/538880-3-IMG038x042-3.JPG
1829,3,../chaoyang-data/train/538880-3-IMG009x031-3.JPG
1502,1,../chaoyang-data/train/538844-2-IMG006x010-1.JPG
2707,3,../chaoyang-data/train/539972_2-IMG014x013-3.JPG
1212,0,../chaoyang-data/train/537704-IMG015x007-0.JPG
2481,2,../chaoyang-data/train/539668_1-IMG007x028-2.JPG
2716,0,../chaoyang-data/train/539972_2-IMG015x040-0.JPG
1911,3,../chaoyang-data/train/538880-3-IMG014x053-3.JPG
1572,0,../chaoyang-data/train/538846-IMG006x007-0.JPG
750,3,../chaoyang-data/train/536707_1-IMG010x009-3.JPG
865,0,../chaoyang-data/train/536709_1-IMG011x020-0.JPG
1338,2,../chaoyang-data/train/538377-IMG016x025-2.JPG
3491,2,../chaoyang-data/train/543358_1-IMG007x017-2.JPG
2671,0,../chaoyang-data/train/539972_2-IMG006x032-0.JPG
392,1,../chaoyang-data/train/535956-IMG012x010-1.JPG
595,3,../chaoyang-data/train/535997_1-IMG012x004-3.JPG
678,1,../chaoyang-data/train/536706_1-IMG011x012-1.JPG
3229,1,../chaoyang-data/train/541831-IMG030x012-1.JPG
301,0,../chaoyang-data/train/535954-IMG007x007-0.JPG
3315,1,../chaoyang-data/train/542441-IMG018x022-1.JPG
1526,0,../chaoyang-data/train/538844-2-IMG012x008-0.JPG
2040,1,../chaoyang-data/train/538880-3-IMG024x005-1.JPG
2725,2,../chaoyang-data/train/539972_2-IMG018x015-2.JPG
2734,0,../chaoyang-data/train/539972_2-IMG020x012-0.JPG
3123,1,../chaoyang-data/train/541500-IMG022x010-1.JPG
2461,0,../chaoyang-data/train/539364-IMG012x021-0.JPG
2393,2,../chaoyang-data/train/539085_2-IMG018x014-2.JPG
3619,2,../chaoyang-data/train/543645_1-IMG008x027-2.JPG
839,0,../chaoyang-data/train/536709_1-IMG009x019-0.JPG
722,0,../chaoyang-data/train/536707_1-IMG005x009-0.JPG
806,0,../chaoyang-data/train/536707_2-IMG016x010-0.JPG
138,2,../chaoyang-data/train/535940-IMG025x014-2.JPG
2294,0,../chaoyang-data/train/538899-IMG018x006-0.JPG
1234,1,../chaoyang-data/train/537705-IMG008x007-1.JPG
2131,1,../chaoyang-data/train/538880-3-IMG030x025-1.JPG
1528,3,../chaoyang-data/train/538844-2-IMG012x013-3.JPG
2267,0,../chaoyang-data/train/538899-IMG010x013-0.JPG
793,1,../chaoyang-data/train/536707_2-IMG013x010-1.JPG
2218,1,../chaoyang-data/train/538897-1-IMG007x016-1.JPG
171,2,../chaoyang-data/train/535940-IMG029x012-2.JPG
2050,3,../chaoyang-data/train/538880-3-IMG024x058-3.JPG
208,0,../chaoyang-data/train/535943_1-IMG007x011-0.JPG
2842,2,../chaoyang-data/train/540293_1-IMG016x018-2.JPG
575,3,../chaoyang-data/train/535990_2-IMG017x012-3.JPG
1799,3,../chaoyang-data/train/538880-3-IMG004x023-3.JPG
2627,2,../chaoyang-data/train/539668_1-IMG023x016-2.JPG
246,0,../chaoyang-data/train/535953-IMG009x006-0.JPG
1619,1,../chaoyang-data/train/538849-1-IMG012x015-1.JPG
3581,2,../chaoyang-data/train/543358_3-IMG009x022-2.JPG
128,2,../chaoyang-data/train/535940-IMG023x027-2.JPG
1525,0,../chaoyang-data/train/538844-2-IMG012x007-0.JPG
2376,2,../chaoyang-data/train/539085_2-IMG015x003-2.JPG
1285,3,../chaoyang-data/train/537839_3-IMG007x008-3.JPG
608,0,../chaoyang-data/train/535997_1-IMG013x012-0.JPG
1629,0,../chaoyang-data/train/538849-2-IMG009x008-0.JPG
3505,2,../chaoyang-data/train/543358_1-IMG010x013-2.JPG
1222,0,../chaoyang-data/train/537705-IMG004x004-0.JPG
910,0,../chaoyang-data/train/536709_1-IMG016x018-0.JPG
1293,3,../chaoyang-data/train/537839_3-IMG012x006-3.JPG
2231,0,../chaoyang-data/train/538897_2-IMG010x008-0.JPG
1168,0,../chaoyang-data/train/537702-IMG006x012-0.JPG
210,0,../chaoyang-data/train/535943_1-IMG008x004-0.JPG
451,1,../chaoyang-data/train/535958-IMG009x012-1.JPG
776,0,../chaoyang-data/train/536707_2-IMG007x004-0.JPG
2021,3,../chaoyang-data/train/538880-3-IMG022x031-3.JPG
2419,0,../chaoyang-data/train/539085_2-IMG029x018-0.JPG
3402,2,../chaoyang-data/train/543086_1-IMG009x010-2.JPG
978,1,../chaoyang-data/train/536749-IMG005x007-1.JPG
3208,2,../chaoyang-data/train/541831-IMG024x015-2.JPG
1928,3,../chaoyang-data/train/538880-3-IMG016x011-3.JPG
3740,2,../chaoyang-data/train/543645_1-IMG026x009-2.JPG
2499,2,../chaoyang-data/train/539668_1-IMG008x028-2.JPG
2854,2,../chaoyang-data/train/540293_1-IMG017x011-2.JPG
3330,2,../chaoyang-data/train/542441-IMG020x026-2.JPG
517,3,../chaoyang-data/train/535988-IMG011x011-3.JPG
3189,3,../chaoyang-data/train/541831-IMG020x028-3.JPG
1077,0,../chaoyang-data/train/537688_3-IMG009x005-0.JPG
1581,0,../chaoyang-data/train/538846-IMG011x019-0.JPG
660,0,../chaoyang-data/train/536706_1-IMG009x012-0.JPG
221,0,../chaoyang-data/train/535943_1-IMG009x008-0.JPG
1441,0,../chaoyang-data/train/538842_1-IMG014x010-0.JPG
4008,2,../chaoyang-data/train/543716-IMG015x014-2.JPG
1225,0,../chaoyang-data/train/537705-IMG005x005-0.JPG
1964,1,../chaoyang-data/train/538880-3-IMG018x048-1.JPG
66,2,../chaoyang-data/train/535940-IMG015x026-2.JPG
3659,2,../chaoyang-data/train/543645_1-IMG012x024-2.JPG
3198,2,../chaoyang-data/train/541831-IMG022x015-2.JPG
3712,2,../chaoyang-data/train/543645_1-IMG016x022-2.JPG
200,0,../chaoyang-data/train/535943_1-IMG007x003-0.JPG
2062,3,../chaoyang-data/train/538880-3-IMG025x038-3.JPG
1818,3,../chaoyang-data/train/538880-3-IMG008x027-3.JPG
2987,2,../chaoyang-data/train/540293_3-IMG016x026-2.JPG
1384,0,../chaoyang-data/train/538721-IMG006x005-0.JPG
2392,2,../chaoyang-data/train/539085_2-IMG018x009-2.JPG
37,2,../chaoyang-data/train/535940-IMG013x011-2.JPG
3386,2,../chaoyang-data/train/543086_1-IMG006x011-2.JPG
1590,1,../chaoyang-data/train/538847-1-IMG005x010-1.JPG
2639,2,../chaoyang-data/train/539668_1-IMG025x017-2.JPG
3383,2,../chaoyang-data/train/543086_1-IMG005x022-2.JPG
1211,0,../chaoyang-data/train/537704-IMG015x006-0.JPG
786,0,../chaoyang-data/train/536707_2-IMG012x006-0.JPG
134,2,../chaoyang-data/train/535940-IMG024x021-2.JPG
2963,2,../chaoyang-data/train/540293_2-IMG026x009-2.JPG
3634,2,../chaoyang-data/train/543645_1-IMG009x033-2.JPG
1909,3,../chaoyang-data/train/538880-3-IMG014x051-3.JPG
1242,0,../chaoyang-data/train/537723-IMG007x003-0.JPG
2923,2,../chaoyang-data/train/540293_1-IMG022x018-2.JPG
4002,2,../chaoyang-data/train/543716-IMG014x013-2.JPG
760,0,../chaoyang-data/train/536707_1-IMG012x011-0.JPG
2518,2,../chaoyang-data/train/539668_1-IMG010x008-2.JPG
959,0,../chaoyang-data/train/536719-IMG005x012-0.JPG
1638,0,../chaoyang-data/train/538850-IMG008x038-0.JPG
1479,2,../chaoyang-data/train/538842_2-IMG021x019-2.JPG
1086,0,../chaoyang-data/train/537688_4-IMG006x007-0.JPG
1175,0,../chaoyang-data/train/537702-IMG007x008-0.JPG
2216,1,../chaoyang-data/train/538896-IMG005x010-1.JPG
209,0,../chaoyang-data/train/535943_1-IMG008x003-0.JPG
1355,0,../chaoyang-data/train/538377-IMG022x011-0.JPG
841,0,../chaoyang-data/train/536709_1-IMG010x008-0.JPG
2176,1,../chaoyang-data/train/538880-3-IMG036x024-1.JPG
2999,2,../chaoyang-data/train/540293_3-IMG021x017-2.JPG
494,1,../chaoyang-data/train/535960-IMG012x008-1.JPG
1259,0,../chaoyang-data/train/537723-IMG011x010-0.JPG
1578,0,../chaoyang-data/train/538846-IMG011x008-0.JPG
326,0,../chaoyang-data/train/535954-IMG010x010-0.JPG
3281,2,../chaoyang-data/train/542441-IMG010x017-2.JPG
175,0,../chaoyang-data/train/535943_1-IMG003x014-0.JPG
3083,2,../chaoyang-data/train/541500-IMG014x010-2.JPG
3351,2,../chaoyang-data/train/542441-IMG025x015-2.JPG
2308,0,../chaoyang-data/train/538899-IMG023x006-0.JPG
490,0,../chaoyang-data/train/535960-IMG011x008-0.JPG
1303,2,../chaoyang-data/train/538377-IMG007x024-2.JPG
1278,0,../chaoyang-data/train/537839_2-IMG012x005-0.JPG
1612,1,../chaoyang-data/train/538849-1-IMG011x014-1.JPG
657,0,../chaoyang-data/train/536706_1-IMG009x009-0.JPG
1996,1,../chaoyang-data/train/538880-3-IMG021x012-1.JPG
1370,1,../chaoyang-data/train/538708-IMG009x085-1.JPG
2590,2,../chaoyang-data/train/539668_1-IMG018x025-2.JPG
141,2,../chaoyang-data/train/535940-IMG025x025-2.JPG
5,0,../chaoyang-data/train/353042_4-IMG008x014-0.JPG
1301,2,../chaoyang-data/train/538377-IMG005x015-2.JPG
757,0,../chaoyang-data/train/536707_1-IMG011x012-0.JPG
1585,1,../chaoyang-data/train/538846-IMG013x018-1.JPG
459,1,../chaoyang-data/train/535958-IMG016x015-1.JPG
399,1,../chaoyang-data/train/535956-IMG014x010-1.JPG
3589,2,../chaoyang-data/train/543358_3-IMG012x017-2.JPG
3196,3,../chaoyang-data/train/541831-IMG021x030-3.JPG
1793,3,../chaoyang-data/train/538879-2-IMG026x002-3.JPG
2337,1,../chaoyang-data/train/539085_1-IMG009x007-1.JPG
2458,0,../chaoyang-data/train/539364-IMG012x016-0.JPG
489,0,../chaoyang-data/train/535960-IMG011x007-0.JPG
274,1,../chaoyang-data/train/535953-IMG015x006-1.JPG
1255,0,../chaoyang-data/train/537723-IMG010x008-0.JPG
2038,3,../chaoyang-data/train/538880-3-IMG023x054-3.JPG
472,1,../chaoyang-data/train/535960-IMG008x009-1.JPG
2636,2,../chaoyang-data/train/539668_1-IMG024x019-2.JPG
3644,2,../chaoyang-data/train/543645_1-IMG011x014-2.JPG
792,1,../chaoyang-data/train/536707_2-IMG013x009-1.JPG
1289,3,../chaoyang-data/train/537839_3-IMG010x009-3.JPG
2037,3,../chaoyang-data/train/538880-3-IMG023x031-3.JPG
2612,2,../chaoyang-data/train/539668_1-IMG021x018-2.JPG
3588,2,../chaoyang-data/train/543358_3-IMG011x023-2.JPG
382,0,../chaoyang-data/train/535956-IMG011x005-0.JPG
38,2,../chaoyang-data/train/535940-IMG013x012-2.JPG
3397,2,../chaoyang-data/train/543086_1-IMG008x010-2.JPG
3209,2,../chaoyang-data/train/541831-IMG024x022-2.JPG
2053,3,../chaoyang-data/train/538880-3-IMG025x023-3.JPG
1982,3,../chaoyang-data/train/538880-3-IMG020x019-3.JPG
1667,0,../chaoyang-data/train/538879-1-IMG015x026-0.JPG
336,0,../chaoyang-data/train/535954-IMG012x006-0.JPG
460,0,../chaoyang-data/train/535960-IMG005x006-0.JPG
1916,3,../chaoyang-data/train/538880-3-IMG015x016-3.JPG
2621,2,../chaoyang-data/train/539668_1-IMG022x015-2.JPG
51,2,../chaoyang-data/train/535940-IMG014x016-2.JPG
2965,2,../chaoyang-data/train/540293_2-IMG027x006-2.JPG
1521,0,../chaoyang-data/train/538844-2-IMG011x008-0.JPG
465,0,../chaoyang-data/train/535960-IMG006x011-0.JPG
3353,1,../chaoyang-data/train/542441-IMG028x014-1.JPG
3468,1,../chaoyang-data/train/543086_1-IMG027x016-1.JPG
2134,3,../chaoyang-data/train/538880-3-IMG031x021-3.JPG
619,1,../chaoyang-data/train/535997_2-IMG007x005-1.JPG
666,0,../chaoyang-data/train/536706_1-IMG010x006-0.JPG
1070,0,../chaoyang-data/train/537688_2-IMG009x011-0.JPG
3340,2,../chaoyang-data/train/542441-IMG023x017-2.JPG
2994,2,../chaoyang-data/train/540293_3-IMG019x011-2.JPG
2970,2,../chaoyang-data/train/540293_3-IMG008x003-2.JPG
665,0,../chaoyang-data/train/536706_1-IMG009x017-0.JPG
815,0,../chaoyang-data/train/536709_1-IMG006x013-0.JPG
2023,3,../chaoyang-data/train/538880-3-IMG022x050-3.JPG
853,0,../chaoyang-data/train/536709_1-IMG011x008-0.JPG
1624,1,../chaoyang-data/train/538849-2-IMG006x004-1.JPG
2789,2,../chaoyang-data/train/540293_1-IMG009x011-2.JPG
1524,0,../chaoyang-data/train/538844-2-IMG012x006-0.JPG
811,0,../chaoyang-data/train/536707_2-IMG018x011-0.JPG
3043,2,../chaoyang-data/train/541311_3-IMG010x022-2.JPG
519,3,../chaoyang-data/train/535988-IMG012x008-3.JPG
3773,2,../chaoyang-data/train/543645_1-IMG037x020-2.JPG
2709,1,../chaoyang-data/train/539972_2-IMG014x038-1.JPG
469,0,../chaoyang-data/train/535960-IMG008x005-0.JPG
1217,1,../chaoyang-data/train/537704-IMG024x004-1.JPG
1616,1,../chaoyang-data/train/538849-1-IMG012x012-1.JPG
2662,1,../chaoyang-data/train/539972_1-IMG011x014-1.JPG
1807,3,../chaoyang-data/train/538880-3-IMG006x029-3.JPG
1828,3,../chaoyang-data/train/538880-3-IMG009x029-3.JPG
1544,1,../chaoyang-data/train/538844-3-IMG014x014-1.JPG
2939,2,../chaoyang-data/train/540293_2-IMG013x009-2.JPG
35,2,../chaoyang-data/train/535940-IMG012x027-2.JPG
2901,2,../chaoyang-data/train/540293_1-IMG020x017-2.JPG
375,0,../chaoyang-data/train/535956-IMG010x004-0.JPG
1170,0,../chaoyang-data/train/537702-IMG006x014-0.JPG
3583,2,../chaoyang-data/train/543358_3-IMG010x020-2.JPG
1757,3,../chaoyang-data/train/538879-2-IMG010x020-3.JPG
875,0,../chaoyang-data/train/536709_1-IMG012x017-0.JPG
338,0,../chaoyang-data/train/535954-IMG012x008-0.JPG
1821,3,../chaoyang-data/train/538880-3-IMG009x010-3.JPG
2810,2,../chaoyang-data/train/540293_1-IMG014x007-2.JPG
2693,2,../chaoyang-data/train/539972_2-IMG013x005-2.JPG
3779,2,../chaoyang-data/train/543645_1-IMG037x026-2.JPG
931,1,../chaoyang-data/train/536709_1-IMG018x015-1.JPG
1512,0,../chaoyang-data/train/538844-2-IMG009x007-0.JPG
515,3,../chaoyang-data/train/535988-IMG011x008-3.JPG
426,0,../chaoyang-data/train/535957-IMG012x016-0.JPG
29,2,../chaoyang-data/train/535940-IMG012x008-2.JPG
2170,1,../chaoyang-data/train/538880-3-IMG035x025-1.JPG
842,0,../chaoyang-data/train/536709_1-IMG010x009-0.JPG
1897,1,../chaoyang-data/train/538880-3-IMG014x012-1.JPG
3477,3,../chaoyang-data/train/543086_2-IMG010x003-3.JPG
1936,3,../chaoyang-data/train/538880-3-IMG016x025-3.JPG
3278,2,../chaoyang-data/train/542441-IMG010x010-2.JPG
3968,2,../chaoyang-data/train/543716-IMG011x009-2.JPG
2945,2,../chaoyang-data/train/540293_2-IMG016x010-2.JPG
2824,2,../chaoyang-data/train/540293_1-IMG015x017-2.JPG
2184,3,../chaoyang-data/train/538880-3-IMG037x050-3.JPG
2288,0,../chaoyang-data/train/538899-IMG016x008-0.JPG
1823,3,../chaoyang-data/train/538880-3-IMG009x013-3.JPG
1927,3,../chaoyang-data/train/538880-3-IMG016x010-3.JPG
3784,2,../chaoyang-data/train/543645_1-IMG038x023-2.JPG
1024,1,../chaoyang-data/train/537501-IMG007x013-1.JPG
1281,3,../chaoyang-data/train/537839_2-IMG014x006-3.JPG
310,0,../chaoyang-data/train/535954-IMG008x009-0.JPG
2129,1,../chaoyang-data/train/538880-3-IMG030x022-1.JPG
2685,2,../chaoyang-data/train/539972_2-IMG011x008-2.JPG
3766,2,../chaoyang-data/train/543645_1-IMG035x025-2.JPG
2103,3,../chaoyang-data/train/538880-3-IMG028x025-3.JPG
3798,2,../chaoyang-data/train/543645_1-IMG040x022-2.JPG
1482,1,../chaoyang-data/train/538844-1-IMG007x046-1.JPG
563,3,../chaoyang-data/train/535990_2-IMG014x025-3.JPG
2848,2,../chaoyang-data/train/540293_1-IMG016x026-2.JPG
1035,0,../chaoyang-data/train/537501-IMG008x016-0.JPG
1630,1,../chaoyang-data/train/538849-2-IMG011x010-1.JPG
1923,3,../chaoyang-data/train/538880-3-IMG015x029-3.JPG
715,1,../chaoyang-data/train/536706_2-IMG011x011-1.JPG
1412,0,../chaoyang-data/train/538721-IMG016x010-0.JPG
3415,2,../chaoyang-data/train/543086_1-IMG012x008-2.JPG
3873,1,../chaoyang-data/train/543645_3-IMG019x007-1.JPG
1710,0,../chaoyang-data/train/538879-1-IMG032x016-0.JPG
76,2,../chaoyang-data/train/535940-IMG017x009-2.JPG
3603,2,../chaoyang-data/train/543358_3-IMG015x017-2.JPG
378,0,../chaoyang-data/train/535956-IMG010x008-0.JPG
2558,2,../chaoyang-data/train/539668_1-IMG014x028-2.JPG
768,0,../chaoyang-data/train/536707_2-IMG005x005-0.JPG
2054,3,../chaoyang-data/train/538880-3-IMG025x024-3.JPG
3073,2,../chaoyang-data/train/541500-IMG012x007-2.JPG
3324,1,../chaoyang-data/train/542441-IMG019x025-1.JPG
3811,1,../chaoyang-data/train/543645_2-IMG008x013-1.JPG
2079,1,../chaoyang-data/train/538880-3-IMG026x059-1.JPG
601,0,../chaoyang-data/train/535997_1-IMG012x012-0.JPG
1673,3,../chaoyang-data/train/538879-1-IMG016x027-3.JPG
